Age,AgeGroup,Attrition,Attrition_Flag,Department,Education,EducationLevel,JobRole_Clean,Gender,MaritalStatus_Clean,Monthly Income,MonthlyIncome_Lakhs,SalaryBand,OverTime_Flag,Percent Salary Hike,Performance Rating,PerformanceRating_Clean,HighPerformer,Total Working Years,Years At Company,TenureGroup,LongTenure,NewHire,Work Life Balance,WorkLifeBalance_Level,GoodWorkLife,PoorWorkLife,Stock Option Level,HasStockOptions,Num Companies Worked,Distance From Home,AvgSatisfaction,HighSatisfaction,LowSatisfaction,HighInvolvement,LowInvolvement,HighPaid,LowPaid,EmploymentStatus
20,18-25,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Single,3033,0.03033,<20K,0,12,3,Fully Meets,0,2,2,1-3 years,0,0,2,Average,0,1,0,0,1,3,1.6666666666666667,0,1,0,1,0,1,Current
44,36-45,Yes,1,R&D,Master's Degree,,Research Scientist,Male,Single,2936,0.02936,<20K,1,11,3,Fully Meets,0,6,6,5-10 years,1,0,3,Good,1,0,0,0,1,10,3.0,0,0,1,0,0,1,Ex-Employee
53,46-55,No,0,R&D,Associates Degree,,Manager,Female,Divorced,18606,0.18606,<20K,0,18,3,Fully Meets,0,26,7,5-10 years,1,0,3,Good,1,0,1,1,3,7,3.0,0,0,1,0,0,1,Current
29,26-35,No,0,R&D,High School,,Research Scientist,Female,Married,2168,0.02168,<20K,1,18,3,Fully Meets,0,6,5,5-10 years,0,0,2,Average,0,1,1,1,0,15,2.3333333333333335,0,0,0,1,0,1,Current
22,18-25,Yes,1,R&D,Master's Degree,,Research Scientist,Male,Married,2853,0.02853,<20K,1,11,3,Fully Meets,0,1,0,<1 year,0,1,3,Good,1,0,1,1,0,3,3.0,0,0,0,1,0,1,Ex-Employee
46,46-55,No,0,Sales,Bachelor's Degree,,Manager,Female,Married,17048,0.17048,<20K,0,23,4,Exceeds,1,28,26,20+ years,1,0,3,Good,1,0,0,0,8,2,1.6666666666666667,0,1,1,0,0,1,Current
44,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Single,2290,0.0229,<20K,0,13,3,Fully Meets,0,6,0,<1 year,0,1,3,Good,1,0,0,0,2,17,3.6666666666666665,1,0,0,1,0,1,Current
33,26-35,No,0,HR,Bachelor's Degree,,Human Resources,Male,Married,3600,0.036,<20K,0,13,3,Fully Meets,0,5,5,5-10 years,0,0,3,Good,1,0,1,1,1,2,3.0,0,0,1,0,0,1,Current
41,36-45,Yes,1,R&D,Associates Degree,,Research Scientist,Male,Divorced,2107,0.02107,<20K,0,17,3,Fully Meets,0,5,1,1-3 years,0,0,1,Bad,0,1,1,1,6,5,1.0,0,1,0,1,0,1,Ex-Employee
30,26-35,No,0,Sales,Master's Degree,,Sales Executive,Male,Divorced,4115,0.04115,<20K,0,19,3,Fully Meets,0,8,4,3-5 years,0,0,3,Good,1,0,3,1,8,29,2.3333333333333335,0,0,1,0,0,1,Current
40,36-45,No,0,Sales,Master's Degree,,Sales Executive,Male,Married,4327,0.04327,<20K,0,12,3,Fully Meets,0,5,0,<1 year,0,1,3,Good,1,0,3,1,5,2,2.6666666666666665,0,0,1,0,0,1,Current
50,46-55,No,0,R&D,Bachelor's Degree,,Manager,Female,Married,17856,0.17856,<20K,0,22,4,Exceeds,1,32,2,1-3 years,0,0,3,Good,1,0,1,1,2,2,2.6666666666666665,0,0,1,0,0,1,Current
28,26-35,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Married,3196,0.03196,<20K,0,12,3,Fully Meets,0,6,6,5-10 years,1,0,3,Good,1,0,3,1,1,19,2.6666666666666665,0,0,0,1,0,1,Current
46,46-55,No,0,R&D,Associates Degree,,Research Director,Male,Married,19081,0.19081,<20K,0,11,3,Fully Meets,0,25,4,3-5 years,0,0,3,Good,1,0,1,1,5,15,2.3333333333333335,0,0,1,0,0,1,Current
35,36-45,No,0,Sales,Master's Degree,,Sales Executive,Male,Married,8966,0.08966,<20K,1,15,3,Fully Meets,0,15,7,5-10 years,1,0,3,Good,1,0,3,1,3,17,2.6666666666666665,0,0,1,0,0,1,Current
24,18-25,Yes,1,R&D,Associates Degree,,Laboratory Technician,Female,Married,2210,0.0221,<20K,0,13,3,Fully Meets,0,1,1,1-3 years,0,0,1,Bad,0,1,1,1,1,17,2.3333333333333335,0,0,1,0,0,1,Ex-Employee
33,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Married,4539,0.04539,<20K,0,12,3,Fully Meets,0,10,10,10-15 years,1,0,2,Average,0,1,1,1,1,25,2.0,0,1,1,0,0,1,Current
36,36-45,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Divorced,2741,0.02741,<20K,0,14,3,Fully Meets,0,7,7,5-10 years,1,0,3,Good,1,0,1,1,1,6,3.0,0,0,0,1,0,1,Current
30,26-35,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Divorced,3491,0.03491,<20K,0,13,3,Fully Meets,0,10,10,10-15 years,1,0,2,Average,0,1,3,1,1,7,2.3333333333333335,0,0,1,0,0,1,Current
44,36-45,No,0,R&D,Master's Degree,,Research Scientist,Male,Single,4541,0.04541,<20K,0,25,4,Exceeds,1,20,20,20+ years,1,0,3,Good,1,0,0,0,1,29,3.3333333333333335,1,0,1,0,0,1,Current
20,18-25,No,0,Sales,Bachelor's Degree,,Sales Representative,Male,Single,2678,0.02678,<20K,0,17,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,0,0,1,21,3.6666666666666665,1,0,1,0,0,1,Current
46,46-55,No,0,R&D,Master's Degree,,Manufacturing Director,Male,Divorced,7379,0.07379,<20K,0,11,3,Fully Meets,0,12,6,5-10 years,1,0,2,Average,0,1,1,1,2,2,3.6666666666666665,1,0,1,0,0,1,Current
42,36-45,No,0,HR,Doctoral Degree,,Human Resources,Male,Married,6272,0.06272,<20K,0,16,3,Fully Meets,0,10,4,3-5 years,0,0,4,Excellent,1,0,1,1,7,2,2.0,0,1,1,0,0,1,Current
60,56-65,No,0,Sales,Master's Degree,,Sales Executive,Male,Divorced,5220,0.0522,<20K,1,18,3,Fully Meets,0,12,11,10-15 years,1,0,3,Good,1,0,1,1,0,7,2.6666666666666665,0,0,1,0,0,1,Current
32,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Female,Married,2743,0.02743,<20K,0,20,4,Exceeds,1,2,2,1-3 years,0,0,3,Good,1,0,1,1,1,13,2.6666666666666665,0,0,0,1,0,1,Current
32,26-35,No,0,R&D,Associates Degree,,Research Scientist,Female,Single,4998,0.04998,<20K,1,14,3,Fully Meets,0,10,8,5-10 years,1,0,3,Good,1,0,0,0,4,2,3.6666666666666665,1,0,1,0,0,1,Current
36,36-45,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Female,Divorced,10252,0.10252,<20K,1,21,4,Exceeds,1,17,7,5-10 years,1,0,3,Good,1,0,1,1,2,1,2.3333333333333335,0,0,0,1,0,1,Current
33,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,2781,0.02781,<20K,0,13,3,Fully Meets,0,15,14,10-15 years,1,0,3,Good,1,0,1,1,0,9,2.3333333333333335,0,0,1,0,0,1,Current
40,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Divorced,6852,0.06852,<20K,0,12,3,Fully Meets,0,7,5,5-10 years,0,0,4,Excellent,1,0,1,1,7,10,2.0,0,1,0,1,0,1,Current
25,26-35,No,0,Sales,Master's Degree,,Sales Executive,Male,Single,4950,0.0495,<20K,0,14,3,Fully Meets,0,5,4,3-5 years,0,0,3,Good,1,0,0,0,0,10,3.0,0,0,1,0,0,1,Current
30,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,3579,0.03579,<20K,1,21,4,Exceeds,1,12,11,10-15 years,1,0,3,Good,1,0,1,1,0,1,2.3333333333333335,0,0,1,0,0,1,Current
42,36-45,No,0,R&D,Doctoral Degree,,Research Director,Female,Married,13191,0.13191,<20K,1,17,3,Fully Meets,0,20,1,1-3 years,0,0,3,Good,1,0,0,0,3,26,1.6666666666666667,0,1,1,0,0,1,Current
35,36-45,No,0,Sales,Associates Degree,,Sales Executive,Female,Married,10377,0.10377,<20K,1,11,3,Fully Meets,0,16,13,10-15 years,1,0,2,Average,0,1,1,1,4,8,3.0,0,0,0,1,0,1,Current
27,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,2235,0.02235,<20K,1,14,3,Fully Meets,0,9,9,5-10 years,1,0,2,Average,0,1,2,1,1,14,2.0,0,1,1,0,0,1,Current
54,46-55,No,0,R&D,Master's Degree,,Manufacturing Director,Female,Divorced,10502,0.10502,<20K,0,17,3,Fully Meets,0,33,5,5-10 years,0,0,1,Bad,0,1,1,1,7,1,2.6666666666666665,0,0,1,0,0,1,Current
44,36-45,No,0,R&D,High School,,Research Scientist,Female,Married,2011,0.02011,<20K,0,13,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,1,1,1,2,3.0,0,0,1,0,0,1,Current
19,18-25,Yes,1,R&D,Bachelor's Degree,,Research Scientist,Female,Single,1859,0.01859,<20K,1,25,4,Exceeds,1,1,1,1-3 years,0,0,4,Excellent,1,0,0,0,1,10,1.6666666666666667,0,1,0,1,0,1,Ex-Employee
29,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Divorced,3760,0.0376,<20K,0,15,3,Fully Meets,0,3,3,3-5 years,0,0,3,Good,1,0,3,1,1,1,2.0,0,1,1,0,0,1,Current
54,46-55,No,0,R&D,Bachelor's Degree,,Research Director,Male,Married,17779,0.17779,<20K,0,14,3,Fully Meets,0,36,10,10-15 years,1,0,3,Good,1,0,0,0,3,3,3.0,0,0,1,0,0,1,Current
31,26-35,No,0,R&D,Associates Degree,,Healthcare Representative,Male,Married,6833,0.06833,<20K,1,12,3,Fully Meets,0,6,6,5-10 years,1,0,2,Average,0,1,0,0,1,11,2.6666666666666665,0,0,1,0,0,1,Current
31,26-35,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Female,Single,6812,0.06812,<20K,0,19,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,0,0,1,24,2.0,0,1,0,1,0,1,Current
59,56-65,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Single,5171,0.05171,<20K,0,17,3,Fully Meets,0,13,6,5-10 years,1,0,3,Good,1,0,0,0,5,3,3.6666666666666665,1,0,0,1,0,1,Current
43,36-45,No,0,R&D,Bachelor's Degree,,Research Director,Male,Married,19740,0.1974,<20K,0,14,3,Fully Meets,0,25,8,5-10 years,1,0,3,Good,1,0,1,1,3,3,3.0,0,0,0,1,0,1,Current
49,46-55,No,0,R&D,Associates Degree,,Manager,Male,Married,18711,0.18711,<20K,0,13,3,Fully Meets,0,23,1,1-3 years,0,0,4,Excellent,1,0,1,1,2,4,2.3333333333333335,0,0,0,1,0,1,Current
36,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,3692,0.03692,<20K,0,12,3,Fully Meets,0,12,11,10-15 years,1,0,2,Average,0,1,0,0,1,3,2.6666666666666665,0,0,1,0,0,1,Current
48,46-55,No,0,R&D,Associates Degree,,Laboratory Technician,Male,Single,2559,0.02559,<20K,0,11,3,Fully Meets,0,7,1,1-3 years,0,0,2,Average,0,1,0,0,5,2,3.0,0,0,1,0,0,1,Current
27,26-35,No,0,R&D,Associates Degree,,Research Scientist,Male,Divorced,2517,0.02517,<20K,0,11,3,Fully Meets,0,5,5,5-10 years,0,0,3,Good,1,0,3,1,1,4,2.0,0,1,1,0,0,1,Current
29,26-35,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Divorced,6623,0.06623,<20K,1,11,3,Fully Meets,0,6,6,5-10 years,1,0,3,Good,1,0,2,1,1,7,3.0,0,0,1,0,0,1,Current
48,46-55,No,0,R&D,Bachelor's Degree,,Research Director,Male,Single,18265,0.18265,<20K,0,12,3,Fully Meets,0,25,1,1-3 years,0,0,4,Excellent,1,0,0,0,6,1,3.6666666666666665,1,0,0,1,0,1,Current
29,26-35,No,0,R&D,Bachelor's Degree,,Research Director,Female,Divorced,16124,0.16124,<20K,0,14,3,Fully Meets,0,9,7,5-10 years,1,0,2,Average,0,1,2,1,3,1,3.3333333333333335,1,0,0,1,0,1,Current
34,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Married,2585,0.02585,<20K,0,17,3,Fully Meets,0,2,1,1-3 years,0,0,2,Average,0,1,0,0,0,20,3.3333333333333335,1,0,1,0,0,1,Current
44,36-45,No,0,Sales,Bachelor's Degree,,Manager,Male,Married,18213,0.18213,<20K,0,11,3,Fully Meets,0,26,22,20+ years,1,0,3,Good,1,0,1,1,7,5,2.3333333333333335,0,0,1,0,0,1,Current
33,26-35,No,0,Sales,Doctoral Degree,,Sales Executive,Male,Divorced,8380,0.0838,<20K,1,14,3,Fully Meets,0,10,9,5-10 years,1,0,3,Good,1,0,2,1,0,10,3.6666666666666665,1,0,1,0,0,1,Current
19,18-25,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Single,2994,0.02994,<20K,1,12,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,0,0,1,25,3.3333333333333335,1,0,1,0,0,1,Current
23,18-25,No,0,R&D,Associates Degree,,Research Scientist,Male,Married,1223,0.01223,<20K,0,22,4,Exceeds,1,1,1,1-3 years,0,0,3,Good,1,0,1,1,1,1,3.6666666666666665,1,0,1,0,0,1,Current
25,26-35,Yes,1,Sales,High School,,Sales Representative,Male,Single,1118,0.01118,<20K,1,14,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,0,0,1,24,3.6666666666666665,1,0,0,1,0,1,Ex-Employee
26,26-35,No,0,R&D,Associates Degree,,Research Scientist,Male,Single,2875,0.02875,<20K,1,20,4,Exceeds,1,8,8,5-10 years,1,0,2,Average,0,1,0,0,1,4,3.0,0,0,1,0,0,1,Current
45,46-55,Yes,1,Sales,Bachelor's Degree,,Manager,Female,Single,18824,0.18824,<20K,1,16,3,Fully Meets,0,26,24,20+ years,1,0,3,Good,1,0,0,0,2,2,1.3333333333333333,0,1,0,1,0,1,Ex-Employee
55,56-65,No,0,R&D,High School,,Healthcare Representative,Male,Divorced,13577,0.13577,<20K,1,15,3,Fully Meets,0,34,33,20+ years,1,0,3,Good,1,0,1,1,1,8,3.3333333333333335,1,0,0,1,0,1,Current
21,18-25,Yes,1,R&D,Associates Degree,,Laboratory Technician,Female,Single,2625,0.02625,<20K,0,20,4,Exceeds,1,2,2,1-3 years,0,0,1,Bad,0,1,0,0,1,10,2.3333333333333335,0,0,0,1,0,1,Ex-Employee
46,46-55,No,0,Sales,Associates Degree,,Manager,Female,Married,18789,0.18789,<20K,0,14,3,Fully Meets,0,26,11,10-15 years,1,0,3,Good,1,0,1,1,2,4,3.0,0,0,0,1,0,1,Current
34,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Single,4538,0.04538,<20K,1,12,3,Fully Meets,0,4,3,3-5 years,0,0,3,Good,1,0,0,0,0,2,2.6666666666666665,0,0,1,0,0,1,Current
51,46-55,No,0,Sales,Bachelor's Degree,,Manager,Male,Divorced,19847,0.19847,<20K,1,24,4,Exceeds,1,31,29,20+ years,1,0,2,Average,0,1,1,1,4,9,2.3333333333333335,0,0,1,0,0,1,Current
59,56-65,No,0,R&D,Master's Degree,,Manufacturing Director,Male,Single,10512,0.10512,<20K,0,12,3,Fully Meets,0,25,9,5-10 years,1,0,2,Average,0,1,0,0,6,18,4.0,1,0,1,0,0,1,Current
34,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Female,Divorced,4444,0.04444,<20K,0,13,3,Fully Meets,0,15,11,10-15 years,1,0,4,Excellent,1,0,2,1,4,19,2.6666666666666665,0,0,1,0,0,1,Current
28,26-35,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Single,2154,0.02154,<20K,1,11,3,Fully Meets,0,5,4,3-5 years,0,0,2,Average,0,1,0,0,0,1,3.3333333333333335,1,0,1,0,0,1,Current
44,36-45,No,0,R&D,Associates Degree,,Manager,Male,Divorced,19190,0.1919,<20K,0,14,3,Fully Meets,0,26,25,20+ years,1,0,2,Average,0,1,2,1,1,4,2.6666666666666665,0,0,1,0,0,1,Current
34,26-35,No,0,HR,Bachelor's Degree,,Human Resources,Male,Married,4490,0.0449,<20K,0,11,3,Fully Meets,0,14,10,10-15 years,1,0,4,Excellent,1,0,2,1,4,11,3.0,0,0,0,1,0,1,Current
35,36-45,No,0,R&D,High School,,Research Scientist,Male,Married,3506,0.03506,<20K,1,14,3,Fully Meets,0,4,3,3-5 years,0,0,3,Good,1,0,0,0,0,6,3.3333333333333335,1,0,1,0,0,1,Current
42,36-45,No,0,R&D,Master's Degree,,Research Scientist,Female,Married,2372,0.02372,<20K,1,16,3,Fully Meets,0,18,1,1-3 years,0,0,3,Good,1,0,0,0,6,7,2.6666666666666665,0,0,1,0,0,1,Current
43,36-45,No,0,Sales,Master's Degree,,Sales Executive,Female,Single,10231,0.10231,<20K,0,14,3,Fully Meets,0,23,21,20+ years,1,0,4,Excellent,1,0,0,0,3,4,4.0,1,0,0,1,0,1,Current
36,36-45,No,0,R&D,Master's Degree,,Manufacturing Director,Female,Single,5410,0.0541,<20K,1,11,3,Fully Meets,0,18,16,15-20 years,1,0,3,Good,1,0,0,0,9,2,3.0,0,0,1,0,0,1,Current
44,36-45,Yes,1,R&D,Bachelor's Degree,,Healthcare Representative,Female,Married,7978,0.07978,<20K,0,11,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,1,1,1,15,3.0,0,0,1,0,0,1,Ex-Employee
28,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Married,3867,0.03867,<20K,1,12,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,1,1,1,2,3.3333333333333335,1,0,0,1,0,1,Current
51,46-55,No,0,R&D,Associates Degree,,Laboratory Technician,Female,Single,2838,0.02838,<20K,0,14,3,Fully Meets,0,8,7,5-10 years,1,0,2,Average,0,1,0,0,0,6,2.3333333333333335,0,0,0,1,0,1,Current
30,26-35,No,0,R&D,Associates Degree,,Manufacturing Director,Female,Single,4695,0.04695,<20K,1,18,3,Fully Meets,0,10,8,5-10 years,1,0,3,Good,1,0,0,0,7,9,3.0,0,0,1,0,0,1,Current
29,26-35,Yes,1,R&D,Bachelor's Degree,,Laboratory Technician,Female,Divorced,3339,0.03339,<20K,1,13,3,Fully Meets,0,10,7,5-10 years,1,0,3,Good,1,0,2,1,3,7,2.0,0,1,1,0,0,1,Ex-Employee
28,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Single,2080,0.0208,<20K,0,11,3,Fully Meets,0,5,3,3-5 years,0,0,2,Average,0,1,0,0,2,1,2.3333333333333335,0,0,1,0,0,1,Current
25,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Single,2096,0.02096,<20K,0,18,3,Fully Meets,0,2,2,1-3 years,0,0,2,Average,0,1,0,0,1,1,3.3333333333333335,1,0,1,0,0,1,Current
32,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Married,6209,0.06209,<20K,0,15,3,Fully Meets,0,10,10,10-15 years,1,0,4,Excellent,1,0,2,1,1,8,3.3333333333333335,1,0,1,0,0,1,Current
45,46-55,No,0,R&D,Bachelor's Degree,,Manager,Female,Single,18061,0.18061,<20K,0,22,4,Exceeds,1,22,0,<1 year,0,1,3,Good,1,0,0,0,3,25,2.3333333333333335,0,0,1,0,0,1,Current
39,36-45,No,0,R&D,Master's Degree,,Manager,Female,Divorced,17123,0.17123,<20K,1,13,3,Fully Meets,0,21,19,15-20 years,1,0,3,Good,1,0,2,1,6,13,3.0,0,0,0,1,0,1,Current
58,56-65,No,0,R&D,Master's Degree,,Research Scientist,Male,Divorced,2372,0.02372,<20K,0,12,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,2,1,1,23,2.6666666666666665,0,0,1,0,0,1,Current
32,26-35,Yes,1,R&D,Associates Degree,,Laboratory Technician,Male,Married,4883,0.04883,<20K,0,18,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,1,1,1,7,2.6666666666666665,0,0,1,0,0,1,Ex-Employee
39,36-45,Yes,1,R&D,Bachelor's Degree,,Research Scientist,Male,Single,3904,0.03904,<20K,0,13,3,Fully Meets,0,6,5,5-10 years,0,0,3,Good,1,0,0,0,0,23,1.6666666666666667,0,1,1,0,0,1,Ex-Employee
30,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Female,Married,4627,0.04627,<20K,0,12,3,Fully Meets,0,10,9,5-10 years,1,0,3,Good,1,0,1,1,0,6,2.0,0,1,0,1,0,1,Current
36,36-45,No,0,R&D,Master's Degree,,Healthcare Representative,Female,Married,7094,0.07094,<20K,0,12,3,Fully Meets,0,10,7,5-10 years,1,0,3,Good,1,0,0,0,3,10,2.6666666666666665,0,0,1,0,0,1,Current
46,46-55,No,0,HR,Associates Degree,,Human Resources,Female,Single,3423,0.03423,<20K,0,12,3,Fully Meets,0,10,7,5-10 years,1,0,4,Excellent,1,0,0,0,6,1,2.6666666666666665,0,0,1,0,0,1,Current
28,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Female,Married,6674,0.06674,<20K,0,11,3,Fully Meets,0,10,9,5-10 years,1,0,3,Good,1,0,3,1,0,1,2.6666666666666665,0,0,0,1,0,1,Current
50,46-55,No,0,R&D,Bachelor's Degree,,Research Director,Female,Married,16880,0.1688,<20K,1,11,3,Fully Meets,0,25,3,3-5 years,0,0,3,Good,1,0,0,0,4,28,2.3333333333333335,0,0,1,0,0,1,Current
40,36-45,Yes,1,Sales,Master's Degree,,Sales Executive,Male,Single,9094,0.09094,<20K,1,12,3,Fully Meets,0,9,5,5-10 years,0,0,3,Good,1,0,0,0,2,25,3.0,0,0,0,1,0,1,Ex-Employee
52,46-55,Yes,1,Sales,Bachelor's Degree,,Sales Executive,Male,Single,8446,0.08446,<20K,1,19,3,Fully Meets,0,10,8,5-10 years,1,0,2,Average,0,1,0,0,9,5,2.3333333333333335,0,0,1,0,0,1,Ex-Employee
30,26-35,No,0,R&D,Master's Degree,,Manager,Female,Married,11916,0.11916,<20K,1,23,4,Exceeds,1,9,9,5-10 years,1,0,3,Good,1,0,2,1,1,17,2.3333333333333335,0,0,1,0,0,1,Current
39,36-45,No,0,R&D,Associates Degree,,Manufacturing Director,Male,Single,4534,0.04534,<20K,0,11,3,Fully Meets,0,9,8,5-10 years,1,0,3,Good,1,0,0,0,0,18,1.6666666666666667,0,1,1,0,0,1,Current
31,26-35,No,0,Sales,Master's Degree,,Sales Executive,Female,Divorced,9852,0.09852,<20K,1,19,3,Fully Meets,0,10,10,10-15 years,1,0,2,Average,0,1,1,1,1,2,2.6666666666666665,0,0,1,0,0,1,Current
41,36-45,No,0,Sales,Associates Degree,,Sales Executive,Male,Single,6151,0.06151,<20K,0,13,3,Fully Meets,0,19,19,15-20 years,1,0,3,Good,1,0,0,0,1,10,2.0,0,1,0,1,0,1,Current
31,26-35,Yes,1,Sales,Bachelor's Degree,,Sales Representative,Female,Single,2302,0.02302,<20K,1,11,3,Fully Meets,0,3,3,3-5 years,0,0,4,Excellent,1,0,0,0,1,1,2.3333333333333335,0,0,1,0,0,1,Ex-Employee
44,36-45,Yes,1,R&D,Bachelor's Degree,,Laboratory Technician,Male,Married,2362,0.02362,<20K,0,12,3,Fully Meets,0,10,3,3-5 years,0,0,4,Excellent,1,0,0,0,4,3,1.6666666666666667,0,1,1,0,0,1,Ex-Employee
42,36-45,No,0,R&D,High School,,Manager,Male,Married,17861,0.17861,<20K,1,13,3,Fully Meets,0,21,20,20+ years,1,0,2,Average,0,1,0,0,0,2,3.3333333333333335,1,0,1,0,0,1,Current
55,56-65,No,0,R&D,Associates Degree,,Manager,Female,Married,19187,0.19187,<20K,0,14,3,Fully Meets,0,23,19,15-20 years,1,0,3,Good,1,0,1,1,4,2,3.6666666666666665,1,0,0,1,0,1,Current
56,56-65,No,0,HR,Master's Degree,,Manager,Male,Single,19717,0.19717,<20K,0,14,3,Fully Meets,0,36,7,5-10 years,1,0,3,Good,1,0,0,0,6,8,2.3333333333333335,0,0,1,0,0,1,Current
40,36-45,No,0,R&D,Associates Degree,,Research Scientist,Male,Divorced,3544,0.03544,<20K,0,16,3,Fully Meets,0,6,4,3-5 years,0,0,3,Good,1,0,1,1,9,16,2.6666666666666665,0,0,1,0,0,1,Current
34,26-35,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Divorced,8500,0.085,<20K,0,11,3,Fully Meets,0,10,9,5-10 years,1,0,2,Average,0,1,1,1,0,9,4.0,1,0,1,0,0,1,Current
40,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Single,4661,0.04661,<20K,0,13,3,Fully Meets,0,9,9,5-10 years,1,0,3,Good,1,0,0,0,1,2,3.3333333333333335,1,0,1,0,0,1,Current
41,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Divorced,4103,0.04103,<20K,0,17,3,Fully Meets,0,10,9,5-10 years,1,0,3,Good,1,0,1,1,0,1,2.6666666666666665,0,0,1,0,0,1,Current
35,36-45,No,0,R&D,Master's Degree,,Research Scientist,Male,Single,4249,0.04249,<20K,1,11,3,Fully Meets,0,9,9,5-10 years,1,0,3,Good,1,0,0,0,1,4,2.6666666666666665,0,0,1,0,0,1,Current
51,46-55,No,0,HR,Bachelor's Degree,,Manager,Male,Divorced,14026,0.14026,<20K,1,11,3,Fully Meets,0,33,33,20+ years,1,0,3,Good,1,0,1,1,1,5,2.3333333333333335,0,0,1,0,0,1,Current
38,36-45,No,0,Sales,Associates Degree,,Sales Executive,Female,Divorced,6893,0.06893,<20K,0,15,3,Fully Meets,0,11,7,5-10 years,1,0,3,Good,1,0,1,1,3,2,2.3333333333333335,0,0,1,0,0,1,Current
34,26-35,No,0,Sales,Associates Degree,,Sales Executive,Female,Single,6125,0.06125,<20K,0,12,3,Fully Meets,0,10,10,10-15 years,1,0,4,Excellent,1,0,0,0,1,15,2.6666666666666665,0,0,1,0,0,1,Current
25,26-35,No,0,R&D,High School,,Laboratory Technician,Male,Married,3669,0.03669,<20K,0,11,3,Fully Meets,0,7,3,3-5 years,0,0,2,Average,0,1,3,1,3,19,3.6666666666666665,1,0,1,0,0,1,Current
58,56-65,Yes,1,R&D,Master's Degree,,Manufacturing Director,Female,Married,10008,0.10008,<20K,1,14,3,Fully Meets,0,31,10,10-15 years,1,0,2,Average,0,1,0,0,7,7,2.6666666666666665,0,0,0,1,0,1,Ex-Employee
40,36-45,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Married,2387,0.02387,<20K,0,22,4,Exceeds,1,7,4,3-5 years,0,0,3,Good,1,0,1,1,3,1,2.3333333333333335,0,0,1,0,0,1,Current
36,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Married,4639,0.04639,<20K,0,16,3,Fully Meets,0,17,15,15-20 years,1,0,2,Average,0,1,1,1,2,7,2.0,0,1,1,0,0,1,Current
48,46-55,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Male,Single,7898,0.07898,<20K,0,11,3,Fully Meets,0,11,10,10-15 years,1,0,3,Good,1,0,0,0,1,4,3.6666666666666665,1,0,1,0,0,1,Current
27,26-35,No,0,Sales,Bachelor's Degree,,Sales Representative,Female,Married,2534,0.02534,<20K,0,14,3,Fully Meets,0,5,1,1-3 years,0,0,3,Good,1,0,1,1,8,11,3.0,0,0,1,0,0,1,Current
